非常的好compare to the the other two the the other girl,persona,more
talk about the hair the finger nail the度假这种类型,persona,more
觉得差不多了can we stop,persona,more
那我们接下来聊一聊啊education,education,1
我觉得这个问题可能说ban有点太那个可以说是,education,1
okay的教师的话可能应该在学期一开始之前,education,1
就已经先规划好他的teaching plan就是他的,education,more
呃他每一节课他要delivery什么东西然后他的homework是什么,education,more
如果他能够在一开始他就已经制定出他的一个schedule,education,1
a week要给学生布置什么作业的话其实这个量是不会超标的,education,more
但是就是可能在我们之前的一些这个preview study process,education,more
plan的一个问题那就很对,education,1
这是真的是老师的那个teaching plan和它的一个衡量的问题,education,more
how to say就是这个要看你追求的是什么,education,more
呃phd的一个,education,1
一个degree只是一个degree而已然后拿它去,education,more
[UNK] research pursuit这样的话我觉得没有必要,education,more
因为实际上如果你不想做research你只是说希望能够有一个更高的起点在那种company里面啊这种实际上国内这种,education,more
因为国内其实很多university它有那种跟企业的合作,education,1
更更容易social一点其实我觉得,education,1
比较注重就是social这一块儿嗯实际上对于,education,1
无论是master还是phd,education,more
他们都会关注所说的部分关于research的部分他们都会有一点的分心,education,1
这个实际上对research是不利的但是实际上,education,1
如果说你以后并不想做research [UNK] 这实际上,education,more
对然后但是如果你真的有那种research pursuit你就想,education,more
做就是publish the best papers or publish the papers as much as,education,more
about [UNK] social or行政这个方面的事情,education,more
但是实际上如果说你真的想做research的话就对你实际上也是有好处的而且,education,1
你没有发很多paper就让你毕业这种,education,1
国内recruit那recruit professors or,education,more
呃lectures,education,1
其实我几个月前有考虑过要不要读phd,education,1
然后我就跟career center的老师聊过,education,more
直接ma申phd其实难度会比较大,education,more
而且就是感觉phd真的比较适合就是对research很有passion的人对,education,more
就是可能我读phd只是为了去得到这个degree然后以后可以去找个university去当老师,education,more
这是可能对于做一个很棒的一个research project其实没有这种想法,education,more
对所以就感觉可能并没有太适合读phd,education,1
而且就很担心读读一个呃degree出来要四五年嘛,education,1
然后其实我也很想知道你们就是像周围phd的话生活是什么样的,education,1
你们的daily [UNK] 是大概是什么样子的这样子,education,more
嗯so for me is not a education,education,more
是他的supervision实际上是很有限的,education,1
当然你你也可以去寻求帮助但是主要是你自己的motivation self motivation一定要强就是你自己,education,more
而下午大家基本都在然后自己忙自己的事情如果说有的时候有team work这种,education,more
可能会下午discuss一下呀,education,1
就是no one assign you to do something,education,more
motivation你们才可以去做如果是我我可能会很闲鱼呆在家里,education,1
因为我们我真的其实这个学期我们就是三节课然后再加一个research project嘛,education,more
然后就最近一直在做research project然后,education,more
有大概有feel到一点那种感觉,education,1
但是就是你要找到一个合适的topic去写,education,1
所以感觉是真的要很academic的人才能够hold住,education,more
啊呀it's maybe it's for [UNK] P H D,education,more
对然后当时我的lecturer就跟我讲说,education,1
他是学了linguistic的,education,1
然后你要把一个很虚的concept,education,1
变成一个很实的一个paper说来其实是,education,1
对所以就等于如果你读文学P H D的话你需要,education,more
应该是就是computer science整体上我怎么说节奏比较快,education,more
走向有什么影响或者你也可以感受到你真的在follow他的一些trade,education,more
像读材料啊或者说像读你的linguistic这种方向我觉得很,education,1
influence看出来了太慢了,education,1
就是他需要你不停地去找规律的一个过程但不是每个人都能够像professor一样就很聪明然后能够快速找到里面的规律很,education,1
嗯ok,education,1
我还以为你们会有一个特殊的那种learning commerce因为我知道我们学院的,education,more
这种R P G还有P H D是有的,education,more
我们没有啊we have no this,education,more
就是那种study environment特别好,education,more
对对对我很喜欢这里的library,education,1
就感觉比我U G的library要好很多,education,more
就是L G four,education,more
可能因为我一般都在L G玩,education,more
啊L G对L G吧它是那种玻璃,education,more
[UNK] 我总觉得L G那有一点,education,more
noisy对,education,1
对因为很多人就在那groups study的那种,education,more
然后如果是一群的话那就哦so noisy,education,more
然后昨晚凌晨两点的时候就是我们呃take photos然后,education,more
就感觉可能是真的是final到了然后就大家都在很忙,education,1
诶那你们什么时候final结束啊,education,1
i don't know why but呃这中间有一个,education,more
因为我们的我们的那个学生visa不是大概,education,1
然后那个时候你拿到你的certificate那时候你才是真的毕业了,education,1
啊but how how can you find a job in this interval,education,more
呃究竟应不应该用smart phone的问题吧,technology,more
我肯定是需要smart phone的,technology,more
children我觉得children的话那那就应该是from,technology,more
嗯early childhood to baby to senior high school,technology,more
嗯commit呃,technology,1
呃in this [UNK],technology,more
parents就可以呃,technology,1
有很多test然后有中考啊有高考啊,technology,1
就因为现在的smart phone也是,technology,more
呃一些软件app是,technology,1
呃有一些大家都需要比如说WeChat比如说qq虽然我也现在不怎么用qq了,technology,more
比如说我用的比较多是微博孩子们也是children也是他们也是用嗯,technology,1
呃微博呃WeChat比较多嘛,technology,1
呃communication,technology,1
不管是跟teacher还是parents还是自己的同伴,technology,more
但是嗯app上那些信息就是比较良莠不齐了,technology,1
而去play games,technology,more
他可能会indulge,technology,1
呃smart phone需要是需要的关键是,technology,more
孩子需如果是大一点的孩子的话他们需要smart phone但是从我的,technology,more
但我觉得比较小的孩子比如说那些primary school的话我觉得他们可能不需要smart phone,technology,more
因为现因为那时候他们还小他们其实没有太多的那个判断能力没有什么judgement所以,technology,1
就是我我的sister会把他送到呃那个school去然后,technology,more
然后我妈我我妈会把他那个接接回来所以他们most of time他们就是under watch的要不然就是在school要不然就是在家at home要不然就是在school,technology,more
他们在学校的那个整个的呃period都是well [UNK] well organized的因为就是说,technology,more
你哪个时间段啊上什么课你只要上什么课都是非常非常的clear,technology,1
所以所以我觉得他们在这个阶段并不需要太多smart phone而且他们这时候其实最需要的是去学习一些,technology,more
basic knowledge然后他们其实可以和,technology,more
即便是without [UNK] 他们也可以和那个,technology,more
和classmates玩得比较high,technology,more
呃真人一起就是和real people一起play的过程,technology,more
但是他们会很cares因为家长都会有手机嘛因为他们都会很cares说你们你们到底在玩什么什么呃what's inside in smart phone,technology,more
因为当因为那个当你当你到了比如说你到了那个middle school或者是high school的时候,technology,more
大家都会有自己的思想他们小孩子都他们已经长大了他们会去需要呃需要去和同学们去做更多的沟通communication啊,technology,1
呃去study together啊所以那个时候家长能给得help已经非常非常limited的所以我觉得尤其是,technology,more
呃那些呃语文啊啊那些math math的这些东西你家长还能够还能够回答一些或者或者能够offer 一些help,technology,more
Internet上获得帮助所以我觉得这个能力是一个逐渐培养的过程所以我觉得,technology,1
呃一个工具tool能够让他们能够 [UNK] have access to那个一个,technology,more
非常非常huge的一个knowledge base的话其实,technology,more
呃live或者他们将来这个,technology,1
呃learning是这样算helpful的,technology,more
呃I have a questions呃,technology,more
judge能力比较低一点那你如何判断比如说初高中的孩子们甚至是大学的孩子他们judge,technology,more
良莠不齐的话其实很多东西啊你被它吸引住了比如说 [UNK] 比如说一些games,technology,more
这是this is a fact就是,technology,more
呃当你grow up的时候你你你知道的东西越来越多你受到的诱惑肯定是会越来越多的,technology,more
tool给他stop掉,technology,more
你现在早期的时候把它stop掉然后我们呃in the future you are not fix的,technology,more
当你开始觉得啊给你 [UNK] interesting的时候你会的addicted时候,technology,more
呃怎么样去怎么样去呃合理地play games,technology,more
比如说呃你可以呃用呃就是我们应该帮他们知道如果你只only play games的是有什么坏处,technology,more
我们可以用games然后来motivate他们让他们去学习比如说,technology,more
呃拿了呃呃考了一些比较好成绩的时候我们给他们some credit,technology,more
他们用可以用这些credit去play games我们就是说我们,technology,more
我们呃用这样一些游戏的呃的的的的那个吸引力来帮助我们去motivate,technology,1
然后同时去告诉他们说你play games不是说,technology,more
就是是一个相当于是你可以把它作为你的goal你可以你需要一种方式,technology,1
很合理的方式或者说很很正确方式去win it,technology,more
不是说我们不可以让你走你可以把这个东西作为你的一个goal你可以有,technology,1
可以有这样一种方式去achieve it只要你,technology,more
只要你obey my rule只要你那个和我们communicate,technology,more
呃我们就stop you play games我我们禁止你禁什么禁什么禁止你这禁止你那然后我们也不给你讲为什么,technology,more
我觉得会呃会呃pull our呃就会把我们的relation把它把它给呃cut掉了所以我觉得建立这样一种好的呃communication with our children是非常important的,technology,more
对我觉得这主要还是呃应该应该呃teach them how to,technology,more
找一个那个play和work的balance,technology,more
让他们知道就是如果only play games其实是非常boring的一件事情,technology,more
但是only study也是一个非常boring的事情所以我觉得如果能够在里面找到一个好的平衡能够互相,technology,more
这个他们还是能会比较love我们也会比较和我们亲近,technology,1
一直告诉我说you cannot do this you are not you cannot do that,technology,more
但是我觉得我会很很afraid of them,technology,more
我会很怕他们啊我不会我我很少把我的idea和他们进行交流所以,technology,1
呃应该应该做一些change的,technology,1
呃我觉得a ban all social media是一件非常非常stupid的一件事情,technology,more
for example in微博,technology,more
a white house所以我觉得我能理解这样一件事情因为这是这是一件非常非常的呃easy去做的事情但是,technology,more
呃normal people他们他们其实,technology,more
就我能理解他们但是我觉得这这并不能够真正的solve the problem我觉得应该真正solve the problem应该是去,technology,more
呃educate educate people about,technology,more
应该让他们去有他们自己judgement而不是说,technology,1
直接把 [UNK] 掉 [UNK] 是一种比较easy的做法我也可以理解在这样当前的情况下,technology,more
呃这并不能够solve the problem,technology,more
I love small a smart phone I love weibo它要是,technology,more
ban掉比如说一些什么某个地方有关爆炸或者出一些出一些比较杀人的事情然后结果,technology,1
呃如果按呃two sides如果是呃,technology,more
如果是好的那方面我觉得比如说some,technology,1
我觉得是这样包括它一些method它的一些呃方式,technology,1
we cannot呃接触这个社会的一些黑暗面,technology,more
它的语言它readers可能就,technology,1
呃不能被像我们common people不能被,technology,more
不然的话也会被呃你的账户可能会被block掉,technology,1
不好的comments,technology,1
那些judgments,technology,1
唔哦we cannot count,technology,more
呵呵maybe we can change change another,technology,more
嘿你看现在啊这个smart phone呢其实是很流行的,technology,more
然后但是我不确定这个小朋友们其实该不该用smart phone你觉得是怎样,technology,more
哦for example a boy boyfriend right,technology,more
首先呢就是我觉得不用呃smart phone的人呢很容易会被孤立,technology,more
比如呢我一个同学他叫做cindy然后他好像呢一般都不太用smart phone,technology,more
对然后如果有smart phone呢首先可以呃对跟同学们更好的联系,technology,more
和沟通然后这样子而且他们会有很多的common language呃for example他们有可以一起玩儿一些游戏啊,technology,more
对然后他们可以一起破关然后也可以交互相交流他们的这些experience,technology,1
对呃smart phone is a very uh can benefit learning,technology,more
然后最近呢其实有一款新的apps就是你可以通过给这个题目拍照然后他就会帮你搜索到答案,technology,1
呃you can get呃very quick feedback yeah from experts,technology,more
呃你看现在的小朋友们其实很多都戴着眼镜然后我觉得呢呃smartphone在这里是,technology,1
就是集中在smart呃把把注意力集中在smartphone上一段时间他的眼睛其实是得不到休息的,technology,more
呃games without smartphone就是现实生活中的一些运动比如说体育运动啊,technology,more
呃这些游戏其实也very interesting啊,technology,more
嗯就是把自己放在smartphone上的时间呃,technology,1
我在中学的时候呢小学其实我也是有手机了当然这个不是smart phone了那里面唯一的一个游戏就是贪吃蛇,technology,more
然后嗯对然后贪吃蛇你玩久了你会觉得oh it's very boring so you will not spend time on it呃然后,technology,more
嗯但是现在呢因为就是呃咱们a lot of games on smart phones so,technology,more
然后现在如果有了smart phone可能这种情况会更加的严重小朋友们就会不会再认真听课,technology,more
诶我记得你刚刚有说过你原来有在玩儿candy crush不知道你玩了多少关,technology,more
诶说到这里呢我发现smartphone is嗯not that beneficial [UNK],technology,more
呃对这个concentrate on然后这个时候呢其实可能,technology,more
the smart phone可能也不是特别好对不对,technology,more
嗯嗯yeah,technology,1
呃and I believe this this kind of functions even benefit for uh the adults你知道你有没有,technology,more
对如果你update你会发现呢它也有最近也有这个function啊就是说它会在你玩手机玩到一定时候呢它就会提醒你说嘿你不要玩了然后或者是诶你已经用手机用了这么长时间,technology,more
所以you should take a rest,technology,more
给人们这样的一个一个一个alert其实是都会,technology,1
对然后我其实呃very concentrate on my my research i spent a lot of time on my research,technology,more
function吗哦那个它只是给你一个reminder就是你已经用了这么久,technology,more
呃然后就是你应该休息一下就是take a rest,technology,more
对作用非常的有限就是你看到这个提醒的时候呢you can simply,technology,more
然后打兔子的时候呢你会有一种很快乐的感觉yeah,technology,1
呃i think about it because you know,technology,more
对online retailers so you spend a lot [UNK] um of search cost to find it,technology,more
嗯我给你讲我在玩的一个游戏呢叫做呃age of empire然后这个呢是一个,technology,more
做做optimization的能力就是你怎样更有效的利用你现有的这种,technology,1
嗯make plan是非常有好处的,technology,more
嗯你可以组成战队也可以是自己加入进去一个游戏然后自己加入进去一个游戏的时候呢往往和人们的corporation就没有那么好,technology,1
嗯yes,technology,1
我的英文名字你可以叫Cary,persona,1
我是这边e c e [UNK] 呃electronic and computer engineering school的phd,persona,more
我现在已经fourth year了,persona,more
呃我希望今年能graduate,persona,1
呃我是 [UNK] 呃我来自江苏province,persona,more
呃你好我是罗欣元然后you can call me Jack,persona,more
yeah so 呃我是MIC,persona,more
我们来聊一些关于sports的话题吧,persona,1
因为我对sports比较感兴趣我觉得男男生很多都对basketball啊或者是 [UNK] 其他的都比较感兴比较interested,persona,more
interested所以,persona,1
呃最近nba的playoff开打了然后我最喜呃我因为姚明的原因,persona,more
所以我我的favourite team是,persona,more
呃Houston Rocket,persona,more
呃然后最近他们和Golden State Warriors在打季后赛,persona,more
然后我最喜my favourite呃的player是James Harden,persona,more
呃我特别喜欢他的step step back three,persona,more
啊能shot然后他的身体非常strong,persona,more
seldom看了,persona,1
呃lol,persona,1
对也许这也算是一种sports,persona,1
然后但是我对呃l o l这些电竞还是有关注的,persona,more
比如说去去年last year的话我们,persona,more
当时就夺冠了吧就是那个world world world champion world championship,persona,more
然后social media都很,persona,more
大家都很excite excite exciting,persona,more
当然有很多关于关于国民老公王思聪那些interesting的 [UNK] picture大家都看到了,persona,more
呃因为lol一直是korean people dominant嘛但是这第一次有中国人chinese chinese team夺冠了这还是,persona,more
中国本来是R N G有个队,persona,more
所以说当时很多人在骂这个U Z I,persona,more
然后后来最后还好I G夺冠了,persona,more
对然后当时我们晚上就是寝室就比较high嘛,persona,1
很少very few,persona,more
主要我觉得主要是我们非常busy吧,persona,1
很少time去去因为大家都要work嘛,persona,more
另外就是我们的partner他们也需要有work所以很难大家gather together一起去做,persona,more
打l o l或其他的一些game,persona,more
呃讲到U Z I我其实我去年也看了他们的比赛,persona,more
啊当时我看那个live live live broadcast的时候我就发现,persona,more
应该是I G当时表现状态他们他们,persona,more
defeat那个最强的那个 [UNK] team的时候就觉得他们还有机会,persona,more
呃theshy theshy,persona,more
yeah呃and because i think is u z i want the champion too much,persona,more
大家对他们expectation太高了就是因为他们拿了冠军所以他们身上的那个他们太stressful然后身上burden太太重太heavy了所以,persona,more
比较的没有达到我们expectation吧,persona,1
four years and this is my fifth years in UST i previously study in HK Poly U香港理工大学你有听过吗,persona,more
那你就是之后做的话做consulting的话是会在就是government下面吗还是说是会在就是一些企业哦企业,persona,more
嗯那你们会去什么就实地去取一些sample吗然后做testing啊什么的还是就是,persona,more
那那个我想问就是如果你去consulting做的话你们会是去那种就是third party consulting firm就比如说像那种什么P W C啊然后Deloitte啊这种的吗还是说会去那种,persona,more
呃就是你们是会专门的做这种有consulting firm因为我感觉像刚刚那种是比较偏management consulting,persona,more
你觉得就是这个行业的那个pay rate大概怎么样啊就是比如说会不会就是挣很多呀或者是特别富,persona,more
就是intent去做做这些事情,persona,1
对他对国际学生觉得这是非常的一种就是不respect他们对,persona,1
如果有一些就是local firm的话就会,persona,more
比较侧重会有粤语我之前有有面一家那个bank,persona,1
然后他就是说因为它是commercial bank平时的target customer都会是那种呃local啊然后所以说它就是说其实,persona,more
你可以看看tvb,persona,1
完了以后它就是我觉得做的比较好就是它每一个那个呃有很多不同的lesson然后有很多不同topic,persona,more
真的给你一些非常practical的一些sentences然后就可以跟它就是听它的那个录音练我觉得我当时突击了那么几天还是在面试中稍微的就是,persona,more
会会少有就是像像我觉得你们consulting应该也还好因为我们consulting的时候大部分都是讲英讲英文,persona,more
然后可能会有个别如果它的业务需求有那个就是local的话它会,persona,1
让我感觉就是如果要是真有兴趣那什么的话直接PHD了是吧,persona,1
是我之前那天就是听他们那个career center然后有给我们做一些sharing就是讲就是什么I A N G签证啊然后讲了什么五险一金啊那些的,persona,more
然后他就说像就是如果读了一年 [UNK] 呃msc然后回国的话就是深圳落户是还给你返钱嘛,persona,more
对就搞得搞得我在这边也没有做过intern啊然后也没有没有什么就是好好弄过,persona,1
嗯但我感觉你们这个专业应该也就是local它是有需需求还是比较大的,persona,1
就是要就是两个吧一个上面就是出国出国那个那个读读博啊什么的要么就是在local找工作还挺顺利的,persona,1
呃hello我是来自engineering school的杨梦颖我的专业是information security,persona,more
啊我是来自engineering enterprise management的赵天琪and i'm from um i'm studying master,persona,more
呃what's your,persona,more
西电university in西安,persona,more
嗯陕西province,persona,1
呃and my major in undergraduate is information security,persona,more
i'm from上海交通university就上海交通大学and i'm learning软件工程,persona,more
一年的msc program,persona,more
go to上海交通university for post postgraduate,persona,more
在上海交通大学是两年半对here is likeone year study so,persona,more
find me more time to找找找一份更好的公司,persona,more
对i think you you you have too [UNK],persona,more
um so your major now is also [UNK] 安全,persona,more
so you you [UNK] like码农,persona,more
um maybe i我觉得我应该还是会做,persona,more
um product相关的,persona,more
product manager产品,persona,more
我们是同一个学校yeah member,persona,more
你你想在哪里找工作Hong Kong or mainland china,persona,more
深圳maybe,persona,1
yeah深圳or上海,persona,more
然后可能就prefer to stay in Shanghai,persona,more
local company or um foreign company外资公司,persona,more
就是跟互联网公司都是本地的都是很少有外资的It's like,persona,more
哦ok,persona,1
呃没有一个特别确定的maybe I'm eating,persona,more
在那个passion,persona,1
I was born in西安,persona,more
yeah but嗯sometimes [UNK] need to do some,persona,more
嗯do some,persona,more
嗯running and stretching,persona,more
嗯do you like do you like sports,persona,more
哦have you seen avengers,persona,more
this呃tomorrow,persona,more
我我来自south korea,persona,more
然后在香港i live in hong kong for like nine years so i am technically,persona,more
现在是year two,persona,more
但是i also like watching korean drama like during my weekend i watch netflix,persona,more
但是我也喜欢出去活动for example hiking and playing badminton,persona,more
呃I'm from Shanghai,persona,more
and然后现在是在上海科技大学读,persona,1
那投资管理就是operation's manage吗uh investment investment oh,persona,more
practitioner part呃,persona,more
啊那你大学是在上海毕业and then you came to Hong Kong for postgrad,persona,more
啊好那那你现在现在在香港一年了你觉得怎么样 [UNK] how do you feel about Hong Kong do you like it or,persona,more
oh why why why为什么,persona,more
呃the most important thing is,persona,more
但是生活就是香港好一点因为public transportation here is,persona,more
那个public transportation不是那么方便的要去巴士站或者地铁站要基本走五到十分钟左右对,persona,more
我一年大概回韩国two to three times,persona,more
yeah and then我每次回韩国会,persona,more
or出去吃好吃的,persona,1
然后做得比较more expensive so like i'd rather eat Korean food in Korea than Hong Kong,persona,more
呃at weekends and like public holidays,persona,more
除了上课的时间其他时间大家都会愿意跑到深圳去especially for our program is is a finance programmes and,persona,more
a lot of companies呃investment as a manage companies,persona,more
And the broker's uh at深圳so,persona,more
我们同学会跑到深圳去实习so so some of them actually live in深圳but only,persona,more
然后我也有那个深圳visa那个china visa三年的所以我,persona,more
想好用好用一下like make the most out of the three years go to the深圳as much as possible,persona,more
这样的吗所所以你们班上会有很多其他的就是foreigner嗯,persona,1
对所以that's why I can speak mandarin,persona,more
中学了不能那个catch up with the study,persona,more
但是我住在深圳的时候I went to a local school and speak Chinese,persona,more
and you呃 and you write Chinese and you can read,persona,more
I can I used to我忘了,persona,more
我那个operations management,persona,more
就是说那个我们读quality management quality control and supply chain management,persona,more
但是我以后是想做关于marketing的的专,persona,1
关于marketing的工作,persona,1
去我知道我其实 [UNK] 有marketing的这个关于这个项目为什么你不选那个,persona,more
嗯有但是 [UNK] I mean 能不能说marketing是too soft skill,persona,more
所以他们建议我我有一个hard skill然后有marketing,persona,more
然后operations management就是那个数字嘛,persona,more
所以说我三年级的话我会second major marketing,persona,more
那你还打算出去读呃postgraduate吗还是说就直接找工作这样,persona,1
四年大学就enough呃我我不想再学习,persona,1
哎那我我我我其实很好奇就是我听说在香港做marketing那个职位其实还比较少唉那你会不会跑到其他地方来求职,persona,1
科大学你的postgrad,persona,1
呃first of all i need a postgrad,persona,more
呃if you want to go to some research,persona,more
所以呃i have to do this,persona,more
呃and why Hong Kong and why HKUST,persona,more
is that first of all Hong Kong is just third largest啊i mean financial center,persona,more
很很很OK的,persona,1
我我综合的听了一些我之前的supervisor啊,persona,1
然后包括我们之前那些就是我我做intern的时候的那些 [UNK] 或者analyst,persona,more
呃商学院的reputation会比港大的强,persona,1
呃experience其实可以在上海可能当做,persona,1
maybe director or e d呃,persona,more
standard那那你如果在香港的话可能你香港做个两三年然后他在内地就可以把你当作五六年来认,persona,1
所以我我们啊我们大部分同学还是比较prefer在香港先找一份工作,persona,1
那你有ideal company吗,persona,more
呃great question,persona,more
就是b b的投行啊什么的但是他们比较认你们本科生,persona,more
的就是po就postgraduate他们,persona,more
l don't like but UST跟跟Hong Kong u的区别就是,persona,more
就我们这边很多很多竞买把buy side,persona,more
呃就like,persona,1
呃venture capitalprivateequity hedge funds,persona,more
然后港大那边就是buy side还是就就应该 [UNK] bank会多一点,persona,more
对对对是我们r o I meanpostgraduate保管,persona,more
所以我们就还蛮多像buy side的这种公司,persona,more
然后我们会先升summer intention,persona,more
对我我我现在升的就是一家呃在hedge fund里面做的summer intention,persona,more
I did not come哎没有进,persona,more
应该我我现在还没有一个公司我想进去但是在那个marketing也很大嘛,persona,1
so like I don't want to work for一个公司但是我想进去那个brand consulting company,persona,more
一起have a conversation,persona,more
so I I feel like one [UNK] work working in a one company对我来说是会很无聊的,persona,more
然后我在里面认识一些本科的学生就他们很着急啊我看他们大二的summer就已经,persona,1
已经在summer internship了啊,persona,more
ok的,persona,1
比如说包括management或者like risk management这种岗位,persona,more
他说他大三时候的那个summer,persona,1
就很难进到i b d的这种,persona,more
这种这种offer,persona,1
然后我想是我想进marketing然后我现在大学第呃大学二年级,persona,1
like I was really overloaded with different stuff like我参加了四个不同的活动,persona,more
我还参加了三个case competition,persona,more
然后我的学习我的major [UNK] major学习operations management也对我来说是很难的,persona,more
如果我有internship那就很好但是没有也无所谓了,persona,1
在韩国我们有个phrase call百百岁时代,persona,more
诶那你会考虑去出去做exchange吗,persona,1
欧洲 [UNK] europe那边,persona,more
so I wanna go to a completely different地方,persona,more
ok所以会,persona,1
去一个国呃去一个地方exchange然后到不同的国家去旅游,persona,1
呃the full name is,persona,more
是IT吗,persona,1
yes me too哈,persona,more
哦the same background,persona,more
you are北方的,persona,more
do you浙江,persona,more
ok福建人,persona,1
我说给你听and you repeat it,persona,more
学校里学校里有提供这个tennis course,persona,more
对大学嗯university [UNK],persona,more
学了两年tennis course,persona,more
你不过你你应该也听过吧AI吗,persona,1
yes呃不不不不能这么说,persona,1
U S T这边的telecom的这些courses,persona,more
你应该不喜欢programming,persona,1
Uh yes Python is very is嗯widely used in,persona,more
嗯yes对对对对,persona,1
uh besides beside tennis I [UNK] 我也去健身房,persona,more
在leisure time,persona,more
我在电视剧里面看到的叫做girls night,persona,more
先把那个i a n g签给办了,persona,more
诶我嗯我和我办那个a n g签not for work,persona,more
哦me too,persona,more
economic independence之后,persona,more
嗯something related butnot,persona,more
我其实没有什么favourite food,persona,more
嗯Yes,persona,1
嗯大家好我叫tony,persona,1
然后呢我家里养了很多的宠物嗯比如布丁狗啊酷企鹅啊小青蛙呀那哆啦a梦啊呆呆兽啊,persona,1
对然后我每天都和他们一起睡觉and i feel very happy about it,persona,more
嗯i don't know嗯because i think all of them are very naughty,persona,more
呃compare to some Chinese movies,persona,more
呃because you know呃Chinese movies have very呃a lot of limitations呃on topics,persona,more
and on the stories so呃,persona,more
呃in that sense呃Hong Kong films are much more呃diversify and interesting,persona,more
and about my food favorite food可能,persona,more
嗯and oknext question,persona,more
and I sleep a lot every day我每天都会睡呃,persona,more
and my favorite activity呃maybe travel呃,persona,more
and呃Span Italy France and Germany,persona,more
and我小时候呢还有在澳大利亚住过一段时间然后澳大利亚也是我特别喜欢的国家,persona,1
嗯yeah,persona,1
呃yes just like me,persona,more
呃with very silly and呃yeah非常的挑食,persona,more
呃我也是在科大读书然后我读的东西呢是operations management,persona,more
然后我做的研究其实覆盖了方方面面比如marketing operations interface,persona,more
呃non-profit organizations operations,persona,more
呃还有一些关于health care的内容,persona,more
嗯hello我的名字是徐妍然后我的English Name是yana,persona,more
很开心能今天和你一起record这个这个session,persona,more
introduce一下我自己吧我就是我是东北人,persona,1
西安交通university然后,persona,1
之前我是有几年在我家乡之后去了大连读senior high school,persona,more
嗯我先讲一讲我喜欢的city吧,persona,1
culture的那种感觉非常浓的就比如说北京天津或者是西安,persona,1
这是历史的感觉你可以被involved进去的那种,persona,1
就是我很喜欢reading books,persona,more
sensitive话题都比较喜欢比如说什么,persona,1
呃BL文学这种东西我特别特别喜欢这个然后很喜欢那个,persona,1
写杀破狼的那个作者但我不会念他的名字叫priest priest [UNK],persona,more
所以就是我平时喜欢读那种然后也很爱读就是比如说稍微经经典一点但是作家稍相对年轻一点的那种novels,persona,1
关于reading books的部分我也喜欢,persona,more
